post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,available,housing_type,bedrooms,bathooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7330628916,"Western-Peterson, remodeled 2-bed condo - apts/housing for rent -...",1280, (Arcadia terrace),Western near Thorndale,Western ,41.988699,-87.690693,5,2021-06-02 10:12,2021-06-03 06:24,NA,condo,2BR,1Ba,laundry on site,street parking,NA,wood,yearly,$50 credit ck,NA,yes,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Heated 2-bed condo on the top floor. Hardwood floors, remodeled kitchen with granite top, ss appliances, dishwasher, in unit washer plus dryer. Easy street parking. good credit required- 680+.  Available July 1 or sooner.   For a showing, call 773-854-7042 and leave a detailed message.  ","['https://images.craigslist.org/00W0W_d5uLa9Pjk9Rz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_6E9T78fHGeTz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_ftzIghz6izXz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00I0I_DbIC6KDnOyz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_9lgWuuZIXY4z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00707_h928bUhZwHRz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_lXLAzaaZePLz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_jP1XQBKYQpLz_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-western-peterson-remodeled-bed/7330628916.html
7330631615,3-bed brick house just north of Dempster - apts/housing for rent -...,2100," (Skokie, Dempster-Niles Center Rd.)",Niles Center Rd near Dempster,Niles Center Rd ,42.041246,-87.747674,5,2021-06-02 10:16,2021-06-05 14:09,NA,house,3BR,1.5Ba,laundry on site,street parking,NA,wood,yearly,$50 for credit ck,NA,yes,NA,yes,NA,NA,yes,NA,"  QR Code Link to This Post   Totally decorated 3-bed house and 1.5 baths. remodeled kitchen with granite top, dishwasher, new stove. Large back yard with patio. No garage. Easy street parking. newer windows, Central air, Partially finished basement with large utility room. Newly sanded floors. Available July 1 or much sooner . Good credit required 700+. for a showing, call 773-854-7042 and leave a detailed message.    ","['https://images.craigslist.org/00t0t_aXbwzk2pkugz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00d0d_l2FP8DLwBH1z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00O0O_4QPd4BOomtqz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01717_16GSHBckHjCz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Y0Y_1JqoUMofXXzz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00T0T_2xWgWCfxBnpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01111_8Wih1L4M2GUz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_3TRycaxdafKz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00h0h_kovGftYEWCBz_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/nch/apa/d/skokie-bed-brick-house-just-north-of/7330631615.html
7330632116,1 Bedroom Apartment Downers Grove- $950 - apts/housing for rent -...,950, (Downers Grove),NA,NA,41.8034,-88.0138,22,2021-06-02 10:17,NA,2021-06-02,apartment,1BR,1Ba,laundry on site,off-street parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   1 Bedroom Apartment located on the 2nd Floor  Walking distance to/from train station. Includes Heat, Water and Garbage  Laundry and Storage on-site. Off-street parking.  1 month security deposit - $950  1 year lease   No Pets   Please call 630-235-7411, if interested.    ",NA,https://chicago.craigslist.org/sox/apa/d/downers-grove-bedroom-apartment-downers/7330632116.html
7330633044,"West Rogers Park , 2-bed in brick 6-flt, heat included -...",1280, (Chicago north),Wahtenaw near Lunt,Wahtenaw ,42.00868,-87.697291,5,2021-06-02 10:18,2021-06-06 08:18,NA,apartment,2BR,1Ba,laundry on site,street parking,NA,wood,yearly,$ 50 for a credit ck,NA,yes,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Sharp and well kept brick 6-flat. Heated 2-bed close to Lunt and Washtenaw. Hardwood floors, ceiling fans, large eat-in kitchen with dishwasher,  newer windows, laundry and storage. good credit required-680+. Available July 1. for showings call 773-854-7042 and leave a detailed message.    ","['https://images.craigslist.org/00w0w_dHqp7AdpYmZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_bwHJJJjO6G3z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_h4w1MxsKci3z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_9T5uA7PCXqwz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00O0O_gaxrmj9A7ZCz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00H0H_dsPyaSQGIIyz_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-west-rogers-park-bed-in-brick/7330633044.html
7330636094,UPDATED APARTMENT - apts/housing for rent - apartment rent,1275, (Uptown),NA,NA,41.972458,-87.652938,22,2021-06-02 10:24,2021-06-02 10:24,2021-07-01,apartment,1BR,1Ba,laundry in bldg,attached garage,800ft2,NA,yearly,$35 credit check,NA,NA,NA,yes,NA,NA,yes,NA,"  QR Code Link to This Post   Updated 1 bedroom apartment in a quiet neighborhood. Only a block away from restaurants, nightlife and Andersonville. Only a half a block from the lakefront and Montrose Beach. Our Building is on Margate Ter between Sheridan and Marine. Available July 1st!    Water, Gas, Heat included in rent Laundry in building No permit needed for parking on street. New/Renovated Kitchen with Granite Counter Tops New/Renovated Bath with Ceramic Tiled Baths Built in AC unit Ceiling Fan in bedroom Huge Bedroom Closets Linen Closet, Coat Closet, and more Separate Dining Room Close To Public Transportation (express buses and Red Line train) Grocery store (Mariano’s) and shopping within walking distance Elevator No pets aloud Microwave has been replaced with range hood    ","['https://images.craigslist.org/00b0b_6lwnIlUhXcHz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00l0l_3IDySZkui2fz_0q60hq_600x450.jpg', 'https://images.craigslist.org/01515_9JFG3jM3Gvyz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00A0A_5gJ7YPzRDlzz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00T0T_iAHI4wl81wbz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00A0A_7DHtUPB2lcHz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00O0O_2DJEWomXar2z_0q60hq_600x450.jpg', 'https://images.craigslist.org/00R0R_6YO3TLOQqsAz_0q60hq_600x450.jpg', 'https://images.craigslist.org/00T0T_62zsNaR5zwOz_0q60hq_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-updated-apartment/7330636094.html
7330639318,Loft for rent - apts/housing for rent - apartment rent,3200, (Wicker park/bucktown),2333 West Saint Paul Ave near Unit 209,2333 West Saint Paul Ave ,41.9209,-87.7043,22,2021-06-02 10:29,2021-06-02 13:05,2021-07-01,loft,2BR,2Ba,w/d in unit,attached garage,1640ft2,wood,yearly,35,NA,NA,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Rarely available, X-tra wide, huge 2 bed, 2 bath duplex @ St. Paul Lofts! This extra wide unit boasts 12ft high, thick timber ceilings, exposed brick, diagonal HW floors, maple cabs & granite counters. Fireplace, large bedrooms (2nd one opened). Master bath w/ double sink. Two outdoor living spaces including 12x12 prvt deck on garage and enclosed terrace off master bedroom. Perfect location close to everything!    ","['https://images.craigslist.org/00000_gbjoMrvUYJWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00K0K_iLkZ6OLkpzrz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00a0a_2n1QoQvJtbpz_0x20oM_600x450.jpg', 'https://images.craigslist.org/01414_6jOAQ5e4iqcz_0x20oM_600x450.jpg', 'https://images.craigslist.org/00d0d_ahEJPz6CPGmz_0x20oM_600x450.jpg', 'https://images.craigslist.org/01616_d7k3TiVra5Kz_0x20oM_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-loft-for-rent/7330639318.html
7330640170,"$1,700 / 2br - 1 bath apt for rent - Ashland Ave & Cortez -...",1700, (Chicago),NA,NA,41.9019,-87.6779,22,2021-06-02 10:30,NA,NA,apartment,2BR,1Ba,w/d in unit,no parking,1000ft2,wood,yearly,NA,NA,yes,yes,yes,NA,NA,yes,NA,"  QR Code Link to This Post   Two bedroom, one bath first floor apartment. Hardwood flooring and high-end double pane insulated windows and blinds, stainless steel refrigerator, stove and wall mounted range hood, in unit washer and dryer. Central heat and air-conditioning, ceiling fans and lights, tons of storage space - 2 closets & 1 walk-in closet. Only 10 mins to downtown, walking distance to the blue line, parks, swimming pool, great restaurants, night life and much more. No dogs or cats. David @seven seven three 251 4037    ","['https://images.craigslist.org/01212_fDDzLGcN4Cbz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_eL37uqRL7vWz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00n0n_2tx9KbxEFjWz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00r0r_2JUFNhCnNtvz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00606_lnr6UP5atZxz_09j07J_600x450.jpg', 'https://images.craigslist.org/00A0A_bPAxPEl3B2vz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00e0e_Ly562urUHBz_09M07J_600x450.jpg', 'https://images.craigslist.org/00u0u_lU70DFyqMDBz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00Q0Q_1jqOwxsracQz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01010_1X4TWosVezmz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01313_2OzxcebDhRXz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/01616_cHN3UYvUL27z_0lM0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-br-bath-apt-for-rent-ashland/7330640170.html
7330643548,Eastwood St Remodeled Studios Walk To The Lake - apts/housing for...,750, (922 W. Eastwood),Montrose near Sheridan,Montrose ,41.961932,-87.654955,15,2021-06-02 10:35,NA,2021-06-02,apartment,0BR,1Ba,laundry in bldg,street parking,NA,wood,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Historic Uptown! 922 W. Eastwood! Studio starting at $750-$775 includes heat & cooking gas! Completely remodeled kitchen and baths, walking distance to grocery stores, shops, restaurants, Montrose Beach, lake Michigan, CTA bus and train, etc.   Application fee $50. No security deposit!   For more details and a showing please call or text Jay 1-773-835-1864. www.hunterprop.com   Hunter Properties 1-773-477-7070   SAMPLE PICTURES!    ","['https://images.craigslist.org/01313_f6OaQmI8xEt_05r07g_600x450.jpg', 'https://images.craigslist.org/00202_ckTUCLLi2CH_05r07g_600x450.jpg', 'https://images.craigslist.org/00S0S_jgVhjL99kzS_05r07g_600x450.jpg', 'https://images.craigslist.org/00H0H_1PnLrAEJkZs_05r07g_600x450.jpg', 'https://images.craigslist.org/00i0i_6TMyXXjFDVo_05r07g_600x450.jpg', 'https://images.craigslist.org/00A0A_7SvAZkWZJIu_05r07g_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-eastwood-st-remodeled-studios/7330643548.html
7330644613,Eastwood St Remodeled 1 Bedroom Walk To The Lake - apts/housing for...,1095, (922 W. Eastwood #101),Sheridan near Montrose,Sheridan ,41.961932,-87.654955,15,2021-06-02 10:37,2021-06-02 14:19,2021-07-01,apartment,1BR,1Ba,laundry in bldg,street parking,NA,other,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Historic Uptown, ""One of a Kind"" vintage one bedroom. Just renovated unit with 14 foot high beamed ceiling, terrazzo floors, tall arched windows, new kitchen and bath with large glass door shower. One block to lake and park. Close to El and nightlife.   1 Bedroom heat & gas included.   Application fee $50. No security deposit!   For more details and a showing please call or text Jay 1-773-835-1864.   Hunter Properties 1-773-477-7070   SAMPLE PICTURES!    ","['https://images.craigslist.org/00J0J_9Zbzjmr6OpLz_0jm0t2_600x450.jpg', 'https://images.craigslist.org/00101_6BP1UACIz5sz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_lD2qWXLADd3z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00V0V_6Ri3GF3fZ5yz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00e0e_lnFeGlK4Ilz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00y0y_1SpMfwFG98Iz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01616_24GnFVTiZt1z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00m0m_58EYEI12inMz_0t20CI_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-eastwood-st-remodeled-bedroom/7330644613.html
7330645249,"1 Bed/1 Bath 2 free months! $2,208 (21 E. Chestnut) - apts/housing...",2208, (Gold Coast),NA,NA,41.8971,-87.6223,22,2021-06-02 10:38,2021-06-02 10:38,2021-07-16,apartment,1BR,1Ba,w/d in unit,attached garage,800ft2,other,yearly,79.00,00.00,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   PROPERTY INFO ID: 253129746Rent: $2,208 / MonthBeds: 1Bath: 1Available Date: 04/01/2021Pet: Pet FriendlyParking:: attached garage This price reflects 2 free months!  If you want to live in an ideal location for a great price, your search is over with 21 E. Chestnut Apartments.  These studio and 1 bedroom remodeled apartments for rent include in-unit washer & dryer, generously sized closets, jaw dropping views of the Chicago skyline and dishwashers in every kitchen.  This lovely Gold Coast apartment building features an outdoor pool on the top floor, electronic secure controlled access, fitness center, package receiving room, party room with kitchen, and a sun deck for the summer days in Chicago.  Living in the Gold Coast puts you front and center to the best shopping, restaurants and nightlife in Chicago.  From 21 E. Chestnut Apartments is very close to favorite spots like Water Tower Place, 900 North Michigan Avenue Shops, Goddess & The Grocer, Tavern on Rush, Carmine’s, LuxBar, Tempo Cafe, Velvet Taco, Nomi,The Little Beet Table, Gibson’s, Maple & Ash, Somerset,  Le Colonial, and Nico Osteria.  This location in the Gold Coast is about as good as it gets in Chicago.  From 21 E. Chestnut Apartments you can walk to everything in the Gold Coast, River North, Streeterville, and a little further over the Chicago River you can be in the Chicago Loop.  These apartments steps from some of the best parks, outdoor spaces and cultural institutions in Chicago like Connors Park, Lake Shore Park, The Newberry Library, Alliance Francaise de Chicago, the Lakefront Trail, Washington Square Park, City Gallery in the Historic Water Tower, the Magnificent Mile, Lake Michigan, Oak Street Beach, Museum of Contemporary Art, Ohio Street Beach, and the Poetry Foundation.  Schools near 21 E. Chestnut Apartments are Ruben Salazar Elementary School, Frances Xavier Warde Catholic School, Ogden Elementary School, Chicago Grammar School, and Cornerstone Academy.  This building is around the corner from Loyola University of Chicago, and a short walk east into Streeterville which is home to Northwestern University Feinberg School of Medicine, the University of Chicago Gleacher Center, Moody Bible Institute, and Northwestern University Pritzker School of Law.    There are CTA bus routes just east of 21 E. Chestnut Apartments on The Mag Mile: 125, 143, 146, 147, 148, 151. The CTA Red Line at Chicago Avenue is equally as convenient and a few blocks south.   Apartment Features & Amenities Washer/Dryer: In-Unit Central Air Conditioning Stainless Steel Appliances Dishwasher Refrigerator Stove Microwave Granite / Quartz Countertops Building Features & Amenities Elevator Fitness Center Pool Sundeck Christopher T Jinks The Apartment Source 630-750-6090 www.apartmentsourcechicago.com I can show you multiple listings!    The Apartment Source Call or text: 773.404.9902    ","['https://images.craigslist.org/00i0i_gNRn8j88UtJz_0x20m1_600x450.jpg', 'https://images.craigslist.org/01515_53P5e0nYPdpz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00z0z_jIuzbPEelzjz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00303_gb46sbf91p0z_0x20m1_600x450.jpg', 'https://images.craigslist.org/00J0J_7fJhPlYaY8Sz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00C0C_5B24HsF6GxMz_0x20m1_600x450.jpg', 'https://images.craigslist.org/00z0z_9ikdMgO5GYFz_0x20m1_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-bed-bath-free-months-chestnut/7330645249.html
7330646897,"Pets Allowed, Outdoor Pool - apts/housing for rent - apartment rent",1608,NA,1245 Fordham Drive,1245 Fordham Drive,41.903837,-88.093236,5,2021-06-02 10:41,NA,2021-06-03,apartment,2BR,2Ba,w/d in unit,off-street parking,1100ft2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Welcome to The Mark, where we offer something for everyone! Our community is nestled right off of North Ave, which will give you easy access to I-355, Route 83, and the Metro Station. Not only does our community provide an easy commute but it allows our residents to relish in major shopping and dining experiences as we are 15 minutes away from Oak Brook, Naperville, Schaumburg and an hour train ride from downtown Chicago! Our residents enjoy an abundance of amenities such as a 24-hour fitness center that overlooks the Glendale Lakes Golf Course and a sparkling outdoor pool. Our residents also love the oversized windows that provide plenty of natural light in every home, large walk-in closets, and gourmet kitchens featuring stainless steel appliances in select homes. Call today to plan your personalized visit and see why so many residents love calling our community home.  -Short Term Lease -Private Balcony -Large Closets -On-Site Maintenance -Accepts Electronic Payments -On-Site Management -Washer/Dryer -Private Patio -Refrigerator -Fireplace -Pets Allowed  For more information, click or copy this link: http://trinity-apt.com/themarkapartments  Call Now or Text (877) 742-4631 to contact our team.    ","['https://images.craigslist.org/00a0a_d1O6iX6Biu8z_0fu08I_600x450.jpg', 'https://images.craigslist.org/00101_44AaGRUQkGXz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00M0M_eIZaNWNK9wtz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00n0n_lLtjuWjqcXGz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00000_lW4QZv38cwjz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00Y0Y_Rg2QXAbOcYz_0fu08I_600x450.jpg', 'https://images.craigslist.org/01515_eBFeSlsjKpz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00202_6QWa1AZP3fSz_0fu08I_600x450.jpg', 'https://images.craigslist.org/00202_6R7bjdkNSP4z_0c906Q_600x450.jpg']",https://chicago.craigslist.org/wcl/apa/d/carol-stream-pets-allowed-outdoor-pool/7330646897.html
